sample_index,true_label,number_of_agents_correct,number_of_agents_wrong,trust_selected_agent,trust_prediction,trust_correct,General Traffic Agent_prediction,General Traffic Agent_correct,Attack Recall Agent_prediction,Attack Recall Agent_correct,Normal Behavior Agent_prediction,Normal Behavior Agent_correct,Hard-Case Agent_prediction,Hard-Case Agent_correct
355,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
356,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
357,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
358,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
359,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
360,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
361,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
362,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
363,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
364,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
365,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
366,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
367,0,2,2,Normal Behavior Agent,0,True,0,True,1,False,0,True,1,False
368,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
369,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
370,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
371,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
372,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
373,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
374,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
375,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
376,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
377,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
378,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
379,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
380,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
381,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
382,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
383,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
384,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
385,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
386,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
387,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
388,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
389,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
390,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
391,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
392,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
393,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
394,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
395,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
396,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
397,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
398,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
399,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
400,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
401,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
402,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
403,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
404,1,0,4,Hard-Case Agent,0,False,0,False,0,False,0,False,0,False
405,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
406,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
407,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
408,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
409,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
410,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
411,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
412,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
413,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
414,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
415,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
416,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
417,0,3,1,Hard-Case Agent,0,True,0,True,0,True,1,False,0,True
418,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
419,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
420,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
421,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
422,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
423,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
424,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
425,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
426,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
427,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
428,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
429,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
430,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
431,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
432,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
433,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
434,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
435,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
436,1,2,2,Hard-Case Agent,1,True,0,False,0,False,1,True,1,True
437,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
438,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
439,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
440,1,4,0,Attack Recall Agent,1,True,1,True,1,True,1,True,1,True
441,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
442,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
443,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
444,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
445,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
446,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
447,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
448,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
449,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
450,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
451,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
452,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
453,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
454,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
455,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
456,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
457,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
458,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
459,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
460,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
461,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
462,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
463,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
464,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
465,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
466,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
467,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
468,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
469,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
470,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
471,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
472,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
473,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
474,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
475,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
476,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
477,0,3,1,Hard-Case Agent,1,False,0,True,0,True,0,True,1,False
478,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
479,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
480,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
481,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
482,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
483,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
484,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
485,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
486,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
487,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
488,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
489,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
490,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
491,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
492,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
493,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
494,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
495,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
496,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
497,1,2,2,Hard-Case Agent,1,True,0,False,0,False,1,True,1,True
498,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
499,1,4,0,Attack Recall Agent,1,True,1,True,1,True,1,True,1,True
500,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
501,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
502,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
503,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
504,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
505,1,0,4,Normal Behavior Agent,0,False,0,False,0,False,0,False,0,False
506,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
507,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
508,1,2,2,Normal Behavior Agent,0,False,0,False,1,True,0,False,1,True
509,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
510,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
511,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
512,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
513,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
514,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
515,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
516,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
517,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
518,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
519,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
520,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
521,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
522,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
523,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
524,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
525,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
526,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
527,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
528,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
529,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
530,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
531,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
532,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
533,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
534,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
535,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
536,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
537,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
538,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
539,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
540,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
541,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
542,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
543,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
544,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
545,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
546,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
547,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
548,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
549,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
550,1,4,0,Attack Recall Agent,1,True,1,True,1,True,1,True,1,True
551,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
552,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
553,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
554,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
555,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
556,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
557,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
558,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
559,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
560,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
561,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
562,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
563,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
564,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
565,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
566,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
567,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
568,0,3,1,Hard-Case Agent,1,False,0,True,0,True,0,True,1,False
569,1,4,0,Attack Recall Agent,1,True,1,True,1,True,1,True,1,True
570,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
571,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
572,1,4,0,Attack Recall Agent,1,True,1,True,1,True,1,True,1,True
573,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
574,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
575,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
576,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
577,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
578,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
579,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
580,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
581,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
582,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
583,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
584,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
585,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
586,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
587,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
588,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
589,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
590,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
591,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
592,1,1,3,Normal Behavior Agent,0,False,0,False,0,False,0,False,1,True
593,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
594,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
595,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
596,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
597,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
598,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
599,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
600,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
601,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
602,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
603,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
604,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
605,1,2,2,Hard-Case Agent,1,True,0,False,1,True,0,False,1,True
606,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
607,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
608,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
609,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
610,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
611,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
612,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
613,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
614,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
615,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
616,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
617,1,3,1,Hard-Case Agent,1,True,1,True,1,True,0,False,1,True
618,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
619,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
620,1,4,0,Attack Recall Agent,1,True,1,True,1,True,1,True,1,True
621,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
622,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
623,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
624,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
625,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
626,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
627,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
628,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
629,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
630,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
631,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
632,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
633,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
634,1,4,0,Attack Recall Agent,1,True,1,True,1,True,1,True,1,True
635,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
636,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
637,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
638,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
639,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
640,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
641,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
642,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
643,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
644,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
645,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
646,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
647,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
648,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
649,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
650,0,3,1,Normal Behavior Agent,0,True,0,True,1,False,0,True,0,True
651,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
652,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
653,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
654,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
655,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
656,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
657,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
658,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
659,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
660,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
661,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
662,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
663,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
664,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
665,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
666,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
667,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
668,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
669,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
670,1,1,3,Hard-Case Agent,1,True,0,False,0,False,0,False,1,True
671,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
672,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
673,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
674,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
675,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
676,0,2,2,Hard-Case Agent,0,True,1,False,1,False,0,True,0,True
677,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
678,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
679,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
680,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
681,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
682,1,4,0,Attack Recall Agent,1,True,1,True,1,True,1,True,1,True
683,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
684,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
685,1,4,0,Hard-Case Agent,1,True,1,True,1,True,1,True,1,True
686,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
687,0,4,0,Hard-Case Agent,0,True,0,True,0,True,0,True,0,True
688,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
689,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
690,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
691,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
692,0,3,1,Normal Behavior Agent,0,True,0,True,0,True,0,True,1,False
693,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
694,0,4,0,Normal Behavior Agent,0,True,0,True,0,True,0,True,0,True
695,0,3,1,Hard-Case Agent,0,True,0,True,1,False,0,True,0,True
